,,Ωbh2,Ωch2,h,τ,ns,lnA,logL,logL_birth,nlive
labels,,$\Omega_b h^2$,$\Omega_c h^2$,$h$,$\tau$,$n_s$,$\ln(10^{10}A_s)$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
564,0.0,0.019883388775548235,0.13394996057096334,0.6678464521203037,0.042487462262623864,0.9567361525804812,2.5537328523404716,-356044.1031794376,-423861.04033578373,936
565,0.0,0.024237322351897753,0.08016979774794898,0.8097495386401481,0.05675886799393298,0.9987749617091612,3.4151606495980182,-356025.9364680344,-inf,935
566,0.0,0.024397964797150406,0.1632364478072292,0.6800549141092913,0.0749904054010752,0.9850397724315734,3.645302973595158,-354831.2182390439,-423861.04033578373,934
567,0.0,0.018873755060321296,0.062263375292882735,0.779140711497325,0.10436039348854588,1.003732860428228,3.4334380967420266,-351250.6774676307,-423861.04033578373,933
568,0.0,0.02014625743504472,0.11971710994602909,0.7031459968005368,0.08921899220933992,1.017344872592059,2.5603102585622626,-351127.03951450426,-inf,932
569,0.0,0.0248236917026489,0.05517238124483629,0.7292121076545409,0.06067221969306582,0.9398203876075417,2.2447759488435657,-350516.09198115976,-423861.04033578373,931
570,0.0,0.020413753887418756,0.16005331538452258,0.7925946017155916,0.08003589941844061,0.9519577221059363,2.8598671380605944,-350026.2184342384,-423861.04033578373,930
571,0.0,0.021749998676177603,0.2245875039714328,0.7282159314990672,0.07936312492546986,1.0367786160156869,2.8271505645784454,-349299.9588502036,-423861.04033578373,929
572,0.0,0.020417718533676577,0.055060782021987435,0.8049626202020224,0.10369006098743425,1.0750765599574201,2.320008217363737,-347239.1162677392,-inf,928
573,0.0,0.021350482225373335,0.2250452775906564,0.6436928498378345,0.10321325422784963,0.9345424612809264,3.884731326980756,-346401.5752669289,-423861.04033578373,927
574,0.0,0.01993241550631884,0.13470231135273414,0.6673954894254285,0.04260741841569345,0.9568272178718523,2.5601034029299243,-346305.6166313982,-inf,926
575,0.0,0.021549303150081744,0.16134088850978223,0.7588349471186102,0.07369014856365905,0.8719232905941802,2.873347362347042,-345021.4493082197,-inf,925
576,0.0,0.019915404506683772,0.13400804807838282,0.6667358988342752,0.0426408990105914,0.9573310255836153,2.5586701122633326,-341900.66227120534,-423861.04033578373,924
577,0.0,0.025127175842215747,0.1824708995258568,0.7555440395925107,0.0927191063972186,1.0617864507874255,3.676316002893789,-341547.3854899149,-423861.04033578373,923
578,0.0,0.021019462899411596,0.08070345146868424,0.7323842349311036,0.045222545274067334,0.9302738568993444,2.385652598761418,-340476.28209424834,-inf,922
579,0.0,0.02506897346005546,0.06078053936057171,0.8188370680614654,0.043113171935595176,0.9548481781863581,3.2870349251416853,-340395.5844680329,-inf,921
580,0.0,0.024436286739948892,0.16323026864139523,0.6790907319745829,0.07425689067612097,0.9853683085474674,3.6318239788956106,-339959.7632354981,-inf,920
581,0.0,0.020412444273253685,0.16016388490525318,0.7924756345045283,0.079802665042058,0.9522778247227083,2.864624861158952,-339958.82271685195,-inf,919
582,0.0,0.02136416207050331,0.062030124965069953,0.7421069573351355,0.07081771322032661,0.9624621691169941,3.307048799472377,-339232.99713915074,-423861.04033578373,918
583,0.0,0.02141294738432653,0.2444877645996112,0.7145456126158195,0.05791188170273326,1.0399798484691671,2.822341952080191,-337765.9561944624,-inf,917
584,0.0,0.025080565687255137,0.061446038933743174,0.8194746185689533,0.04293594715199813,0.9548161051654771,3.289853455158827,-337386.81634017674,-423861.04033578373,916
585,0.0,0.020312867312946042,0.05455244879332421,0.8051319021586563,0.10357706738296063,1.0720305548468374,2.325687328204401,-337311.69476995093,-423861.04033578373,915
586,0.0,0.0224662585489141,0.13609861387181718,0.7383900142186243,0.04874723813402774,0.8662468830589477,2.692275252627363,-336885.31287984626,-423861.04033578373,914
587,0.0,0.02046267231782557,0.05439325107488897,0.803952755928088,0.1037564994464907,1.0759862471105908,2.3214702162046157,-334878.1536344141,-423861.04033578373,913
588,0.0,0.02370158745074099,0.07318652131627906,0.7170595564918383,0.09791003526257824,1.047410631082367,3.315671514397105,-334775.96608099993,-423861.04033578373,912
589,0.0,0.022527149042180283,0.10913438604502013,0.7803485978020771,0.048179779570737505,0.920691050277858,3.583746116414353,-332887.0505016835,-inf,911
590,0.0,0.02141283231244101,0.061583114871519434,0.7420232043095951,0.0711279492996685,0.9625847170409979,3.297731755746913,-331994.0468832928,-inf,910
591,0.0,0.02555943665508886,0.20784672710207713,0.7919568442350557,0.07257469196754887,1.066802556332261,2.733949630629177,-331706.6213876629,-423861.04033578373,909
592,0.0,0.02623121312860361,0.097286122375299,0.6493107077381998,0.08754576152345116,0.9370656470160758,2.435081723503327,-330627.3681800967,-inf,908
593,0.0,0.02530837366124096,0.16767255635590134,0.7359850641251121,0.054408189033865746,0.8602472486125551,3.7545152513248397,-330604.0078590632,-inf,907
594,0.0,0.02129377386173447,0.2234047787896719,0.6436347948422864,0.10466274434206457,0.9252759613652873,3.8844766206397985,-330144.82798774075,-inf,906
595,0.0,0.02503593925738883,0.18106483452311684,0.7540689044709399,0.09409758010415961,1.060712426126325,3.669035158100086,-329171.3942359693,-inf,905
596,0.0,0.024497063270156313,0.16333782362661978,0.6785308313431817,0.07398405212649968,0.9861256352574526,3.6207323235918456,-327630.17807606887,-423861.04033578373,904
597,0.0,0.0220640041696937,0.10145904152576782,0.7321131882323616,0.04580924603302051,1.0889714830878572,3.356485950465697,-324157.52346460824,-423861.04033578373,903
598,0.0,0.025564136530727612,0.21091867225663447,0.7948230040141415,0.07308302283649311,1.067053068855466,2.7470037990289047,-323930.0790733128,-inf,902
599,0.0,0.021613409044031216,0.23668160934475652,0.6470628841666305,0.10044474238700063,0.8431505408361668,3.0497098435583787,-323859.7277897786,-423861.04033578373,901
600,0.0,0.023761957996634744,0.07348561883741728,0.7004631723407758,0.10544922083013455,1.049876468996973,2.349695109477675,-323350.7075005625,-inf,900
601,0.0,0.02145296801525997,0.06084934554502333,0.743974770563345,0.0711300250490364,0.9633958481811847,3.2847118589904465,-321637.0625012365,-423861.04033578373,899
602,0.0,0.02140796843206156,0.2471388886374205,0.711785564415538,0.0576963907056315,1.0374627984680695,2.835710808034874,-321447.8553125422,-423861.04033578373,898
603,0.0,0.024324373293527348,0.07559576552932505,0.8004868001091233,0.10463724392982515,0.8710184999698074,3.549638187219811,-320037.0706162499,-423861.04033578373,897
604,0.0,0.02244894378135631,0.12611515229055037,0.6567079380835614,0.10288827231504205,1.0009433109446617,3.563225661544056,-319909.1752699084,-inf,896
605,0.0,0.024120809421443023,0.07372986087907268,0.6868645796761478,0.09141331484804985,1.0175776105373462,3.28264067315264,-319515.1945065981,-inf,895
606,0.0,0.020368550854153455,0.05467985609203296,0.8062626294871241,0.10294416527727615,1.0771896631174351,2.3318183182307717,-319391.9345395772,-423861.04033578373,894
607,0.0,0.022756527938470196,0.05799466655047437,0.7743439650613358,0.09952832653230961,0.8754522610773225,3.3948869350692474,-318782.66954506224,-inf,893
608,0.0,0.023544511227318335,0.061438430355653426,0.7841748882743026,0.11864270650692066,1.0771562026431136,3.310875542583793,-318507.8388456233,-423861.04033578373,892
609,0.0,0.022540944276859317,0.10969555110577285,0.7805709464928017,0.04815996501025003,0.9195837037996173,3.576370614159396,-318303.5960560172,-423861.04033578373,891
610,0.0,0.02614104906701863,0.1324639159050598,0.7064802202381205,0.08508467390799752,1.0887725460563196,3.455551924946896,-317378.96919231396,-inf,890
611,0.0,0.022026224514768503,0.10154732917462977,0.7328775209124078,0.04599782945009652,1.0887970607917121,3.3536937426438347,-317215.446453765,-inf,889
612,0.0,0.02503352401340214,0.18062814629635993,0.7530951543112105,0.09432884293368209,1.0609883216500295,3.6589291184052226,-317025.1675850165,-423861.04033578373,888
613,0.0,0.02292608862157685,0.1574754863096116,0.7968094198188653,0.106828464620046,1.0817265247370034,2.724819772716396,-316644.5630700495,-inf,887
614,0.0,0.026169967414252565,0.1331590681488195,0.7064524865866857,0.084832014273321,1.0873085758568928,3.4571478825787283,-316049.6586074778,-423861.04033578373,886
615,0.0,0.023273367902165422,0.07712177782331828,0.7373933099750972,0.05728017024638664,1.0265557997247292,2.3117550604952752,-315543.19369569246,-inf,885
616,0.0,0.020203245261246318,0.06502681226619561,0.6520236551457258,0.0814210656475895,1.0956471341339171,3.1520035451168638,-314950.78902146884,-423861.04033578373,884
617,0.0,0.026198489935379914,0.13286111610913912,0.7053265897677954,0.08521884389759395,1.0895408306897614,3.451201082612954,-312921.23605424806,-423861.04033578373,883
618,0.0,0.02367853286192763,0.14977604693332003,0.6461460925857321,0.07918409145887523,0.9933571252993891,3.562207779410524,-311253.7046772782,-inf,882
619,0.0,0.020493498088313748,0.1784970205615991,0.6847708605566422,0.09075691959030616,0.9179874987966136,3.8169075706214928,-309703.40782571037,-423861.04033578373,881
620,0.0,0.02007721848578355,0.12147704985358178,0.7765474327716073,0.11551608000639113,0.8832718684467886,3.8169669729813878,-308726.47558968107,-inf,880
621,0.0,0.01914108749970657,0.06948521253312653,0.811597004753009,0.08476111540217388,0.862101148772001,3.5473394003153853,-307282.6420728181,-inf,879
622,0.0,0.022018913011054905,0.15293550734193517,0.764651452995842,0.052440813107324694,0.8467779365315466,2.844776604428885,-306628.23683618556,-423861.04033578373,878
623,0.0,0.02248360969285483,0.13553102217244878,0.7397499050850561,0.04821745024199121,0.8636132765321114,2.7089727638976693,-306073.3467263255,-inf,877
624,0.0,0.020029467344473736,0.12012316861814902,0.7765209394492445,0.1155324406920858,0.8829557133471669,3.8099092979296487,-304203.1736062317,-423861.04033578373,876
625,0.0,0.02036443049615374,0.15869335443336996,0.791486745803968,0.0802824966698003,0.9510505745299618,2.8821611672590124,-303840.29381557833,-423861.04033578373,875
626,0.0,0.01917908235994362,0.07038424429376025,0.8116357001006619,0.08465367837487259,0.8627219369303791,3.5497720567719364,-303233.1030564397,-423861.04033578373,874
627,0.0,0.022793226622846035,0.05733455960756924,0.7725139097440435,0.10114000667653278,0.8803257747068094,3.374206299288671,-302886.20673663926,-423861.04033578373,873
628,0.0,0.023691703948394392,0.0728721678712668,0.7178063302639145,0.09751626297388022,1.0504925783882504,3.284606133571211,-300531.4174062576,-inf,872
629,0.0,0.020424656551518112,0.18172832286833646,0.6840712263542753,0.09281266092071624,0.9212831617090661,3.8177165883461126,-298856.06482978165,-423861.04033578373,871
630,0.0,0.02464400326434848,0.166387566424506,0.6815543439136643,0.07744128941510753,0.9848574792111155,3.614944103612863,-298636.607740348,-423861.04033578373,870
631,0.0,0.023008478317437086,0.09101879976770075,0.6627405895086498,0.09940296647617025,0.8638964821928634,2.5422429985563766,-297994.90630051494,-inf,869
632,0.0,0.018975024249428325,0.09938443845923,0.7328266888599462,0.0704312412982445,0.8799334806152076,3.6130727511865635,-297137.92530433496,-inf,868
633,0.0,0.02434376846413061,0.07631035989339882,0.8041731151708736,0.10358338481150056,0.8707350609014877,3.536506464340554,-294785.33820315637,-inf,867
634,0.0,0.01874343713329913,0.11957210746819574,0.6816872106129512,0.048547546816085224,0.9991733950153361,3.51651150804209,-293577.6171938854,-inf,866
635,0.0,0.019055618925955774,0.1452103753439994,0.8067367414277115,0.11510410284141176,0.873543211733766,3.0539708405144177,-293554.8730019294,-inf,865
636,0.0,0.023712868227635513,0.08486932161531453,0.782301787785575,0.08636259084711231,0.8471971278677753,2.5877467918472776,-292834.24247981224,-inf,864
637,0.0,0.021965720674688247,0.09781536788738932,0.6705345471525632,0.043136201386180704,0.8588382337313093,3.4469425510399416,-292395.7683758148,-inf,863
638,0.0,0.01930358311178552,0.11108632600151447,0.8110921951797758,0.05589776088784828,1.0098445562079943,3.5857543099598335,-290445.5983093695,-423861.04033578373,862
639,0.0,0.02445108453209076,0.20039783479529805,0.8108290749197135,0.08334823579483903,0.9255308349876751,3.8446542062978173,-288184.0343524169,-423861.04033578373,861
640,0.0,0.01900690649242266,0.1757079150558848,0.7697068099515555,0.0553248760413588,1.0957922438354055,2.760647633517861,-286243.26573363127,-inf,860
641,0.0,0.022040615162771393,0.15227172657491672,0.7644451008504398,0.05286884018883979,0.8477770755407987,2.85284855979811,-285932.7027952721,-inf,859
642,0.0,0.020424239463754056,0.18146748519622485,0.6832447801417694,0.09108760638992727,0.9180764986149704,3.806529366149509,-285417.86375877657,-inf,858
643,0.0,0.01898606953655678,0.24139188879533746,0.6981707876676039,0.11076553190558369,0.9117616728465405,3.1518650808725432,-284833.06001068465,-inf,857
644,0.0,0.019090784997249255,0.0710247630406629,0.8115891843743973,0.08480313880321297,0.8610902348715629,3.5424644751938974,-283546.5218350213,-423861.04033578373,856
645,0.0,0.025819206353233898,0.12154049140841763,0.8033388538726651,0.08977481611557131,0.8617001161981858,3.7038455875216805,-283376.88202275906,-inf,855
646,0.0,0.0206290689508656,0.05440442044079084,0.6542506484668019,0.05497646209522976,1.0627153965551226,3.004290125914259,-282302.88215853256,-423861.04033578373,854
647,0.0,0.018882849575354344,0.1040310774721481,0.735293995679112,0.06917628661363812,0.8757215468424097,3.6295774437981807,-281423.63344843104,-423861.04033578373,853
648,0.0,0.02293543469127609,0.0908048042663986,0.6634659186251991,0.09850375849042581,0.8642810557106907,2.5504609935358378,-280531.70019043086,-423861.04033578373,852
649,0.0,0.01963660156377913,0.2540100393412039,0.7292995996898787,0.08750364363769841,1.0136524699393727,3.868227811369394,-280395.932132277,-inf,851
650,0.0,0.020949076323725196,0.13840082716633878,0.6953738213623741,0.09742149381299259,0.8638951337071934,3.75006305783434,-279858.20600823977,-inf,850
651,0.0,0.0260569127866599,0.23639354694957904,0.7609422897552356,0.07780709870244829,1.0250473151824975,2.8381448142781354,-279325.43712662905,-inf,849
652,0.0,0.02094365063050526,0.13862091088700404,0.6964012830404821,0.09728185048590302,0.8644170354187075,3.750487481502784,-279130.6775562964,-423861.04033578373,848
653,0.0,0.02065706284677826,0.05531274467733813,0.6535886495059172,0.05412215046771017,1.0642921380413892,3.005543293789096,-279027.5635190762,-inf,847
654,0.0,0.02370695094305241,0.19549399010204888,0.7796012875836259,0.05847109393232266,0.9009556388821933,3.796858037791849,-278887.8629646227,-inf,846
655,0.0,0.02447155109251994,0.1289572831018103,0.7226079009214575,0.11795172013717818,0.8860068450066649,3.7068663288464063,-278840.98204870796,-423861.04033578373,845
656,0.0,0.02449123858197835,0.12855255922968556,0.7223642814073388,0.11793256505892705,0.8859116296794548,3.7045938763453963,-278160.66578609287,-inf,844
657,0.0,0.019730958977561892,0.05443134942520727,0.6424634213519507,0.04857030072081142,1.0093707054692689,3.026418416636084,-277071.7207323273,-423861.04033578373,843
658,0.0,0.01958384495584768,0.22424165045793937,0.6751397666602782,0.10371100386645801,0.9251995099794375,3.909185829252797,-276964.32684804586,-inf,842
659,0.0,0.02021945961316024,0.24617805749732452,0.6895898131925159,0.09777034224311745,1.0044034955412753,3.840513425036452,-276136.4155274861,-inf,841
660,0.0,0.022282846424553714,0.24803060858190948,0.7192730664362508,0.06890517679785814,0.9041346728264799,3.8742104791599785,-272562.0790977975,-423861.04033578373,840
661,0.0,0.022280678422198753,0.250367029950556,0.7178950731714919,0.06823880412260912,0.9040881330761437,3.8745698090765623,-271670.22120457655,-inf,839
662,0.0,0.019306030403144114,0.11177259148288812,0.8114614825431149,0.0557813821158806,1.0115247907208667,3.5722572057844824,-271331.0746120075,-inf,838
663,0.0,0.019721231446834377,0.058658260776255244,0.6425140080424938,0.048961981340831594,1.0072193094649284,3.061619461103613,-270282.7795958884,-423861.04033578373,837
664,0.0,0.02304258673330247,0.13684434897301734,0.6529243413227954,0.07225605121893171,0.9388459536880313,3.5475315601329878,-270245.7905282207,-inf,836
665,0.0,0.01918792696532326,0.1520349483884651,0.8003854604251481,0.11492950773493708,0.8845588381409897,3.0693363975448484,-268762.4146346288,-423861.04033578373,835
666,0.0,0.02202561936519141,0.15043483495091164,0.7663419654951633,0.052275838582319004,0.8478541781555967,2.8591135274686574,-265445.6444465317,-423861.04033578373,834
667,0.0,0.01925732058429633,0.10221868620129229,0.8171642092620875,0.05573654591936906,0.8549369001977525,3.6614018718077874,-264049.71656322444,-inf,833
668,0.0,0.026419565949328948,0.13328421340188834,0.7083409600545495,0.08509505134988223,1.0879668000395468,3.415827012449946,-263029.2601200395,-423861.04033578373,832
669,0.0,0.022270781024536588,0.25012771105055304,0.7172980751136262,0.0680838574636295,0.9031175639349864,3.8682952896995166,-262941.30695128196,-423861.04033578373,831
670,0.0,0.025755322597065186,0.1084096251628851,0.7084504663860343,0.06951971149462063,0.8781401739372835,2.5672349219361523,-258792.28520169607,-inf,830
671,0.0,0.020933342751508235,0.13959769767265998,0.6963743589936364,0.09784147763627857,0.8643319459186953,3.7394441601236093,-258754.36229926217,-423861.04033578373,829
672,0.0,0.02318034015300098,0.1794675993981354,0.6404222553332524,0.0834230852889922,0.9615007221408837,3.6373501780604958,-258478.8320976508,-inf,828
673,0.0,0.01893198739490127,0.17519848643479166,0.7069235775616847,0.08472581454994398,0.8837948558275688,3.8461586046062526,-257916.53115214763,-423861.04033578373,827
674,0.0,0.02285696003697483,0.13910053512571735,0.6543133429567249,0.08341656652027321,1.0783650051735092,2.5170994516153193,-256105.458763258,-inf,826
675,0.0,0.02199967551578535,0.1493080577627498,0.7695973854983681,0.05322863801125021,0.845385371256213,2.869348047862996,-256038.8370565334,-423861.04033578373,825
676,0.0,0.02299508258424789,0.10200664317947122,0.6678382738561839,0.06770734842139366,1.0960734624195847,2.360218450833786,-253980.14547053163,-423861.04033578373,824
677,0.0,0.02026599028926209,0.18044945638846815,0.7560641678015626,0.07835467599491061,1.0784480711617708,2.8006639668184974,-253803.3176967468,-inf,823
678,0.0,0.019721155514714726,0.05675397453046719,0.6424269313733404,0.049404428352759225,1.0068045024687744,3.0311013183979476,-253578.3581686659,-inf,822
679,0.0,0.021592848124474217,0.131842588760292,0.6996575383816754,0.1182495707639465,1.0442656904061667,2.6593759910276997,-252518.42628457642,-423861.04033578373,821
680,0.0,0.026158540194003564,0.06970935065989983,0.7549989116242171,0.059767477447332636,1.08007331504401,3.1376452649709825,-251657.34794929594,-423861.04033578373,820
681,0.0,0.022839426323100934,0.13675815582493023,0.7922605674759564,0.10882365255665732,0.9761282542849901,3.687827036908958,-251206.60138849483,-inf,819
682,0.0,0.026045539982062958,0.22245264609997017,0.819682260667361,0.07398323368727,0.9932078699252089,2.90572559300482,-250540.99118872304,-inf,818
683,0.0,0.020175641132898228,0.15490752662493137,0.7417596885219955,0.11246360708201181,1.0268274483067645,3.7058637721053067,-249998.65161236018,-inf,817
684,0.0,0.0224122126288367,0.18537819355242574,0.6703127265522736,0.10286097703263378,1.0086148040288379,3.6684515424962614,-249121.19294356788,-inf,816
685,0.0,0.025786682976159995,0.0932213770857381,0.6623333300285539,0.08710037321447175,1.0082906657963422,2.423908919536452,-248016.9428286282,-inf,815
686,0.0,0.023699482256303514,0.15636983411587346,0.6830976045797379,0.09033155888696781,0.9658982563316316,2.7138793114818562,-246913.00599460286,-423861.04033578373,814
687,0.0,0.024375738678641474,0.20143088842980916,0.8083108288462073,0.08193130132122148,0.9271334143040083,3.8084386567195274,-245301.86867265106,-inf,813
688,0.0,0.02080975449056864,0.21775938038914228,0.757195002960242,0.10411046498987692,0.9969360736114243,3.0149117846944247,-244829.24011776753,-inf,812
689,0.0,0.0190343397814077,0.24050898705752535,0.696236005360206,0.11014601086325407,0.9108154002032017,3.1702655867078384,-243517.8304412344,-423861.04033578373,811
690,0.0,0.018686688669651747,0.21269526482197562,0.7188783684293706,0.10045360213938298,1.0672462866196712,2.9531422384465396,-242290.37197135628,-423861.04033578373,810
691,0.0,0.020662012556129462,0.18838642182312737,0.7665465988393733,0.04550633733697229,1.0849168499234811,3.5906308875084267,-242213.81573388138,-423861.04033578373,809
692,0.0,0.023004351478460968,0.10100968737616292,0.6676893634160435,0.06739653058282895,1.097175578345887,2.3631790254645826,-241644.6238603017,-inf,808
693,0.0,0.01884646064559226,0.10554977672294112,0.7742424306948636,0.07649887062358993,0.9480666095665258,2.707180495864218,-240317.65180223886,-423861.04033578373,807
694,0.0,0.022093944160480203,0.23987710247942895,0.7864317983170063,0.05281773088361663,1.0024865847965445,2.9470098545180443,-239680.41248827547,-423861.04033578373,806
695,0.0,0.024382155350472695,0.20115432189245855,0.8082610816459007,0.08183438343421365,0.9273819151032482,3.802573532873427,-239279.32923430664,-423861.04033578373,805
696,0.0,0.01921233589413476,0.161424701908055,0.7612649914505865,0.08385370909510127,0.9797173781795601,2.9105199475891013,-238762.1900830389,-inf,804
697,0.0,0.02620881834766528,0.07169917514341068,0.7558646571850776,0.06048051866344402,1.0800278361606543,3.1407064902733817,-238733.16208185,-inf,803
698,0.0,0.022114443150993087,0.15588611088907206,0.7294805463367078,0.10590438563190313,0.8753589521418675,2.924792207828491,-238538.70484991072,-inf,802
699,0.0,0.020632592163388818,0.1881228038593879,0.7660052183417994,0.04503657576453907,1.0854479327302586,3.5854020216485467,-237728.36527611525,-inf,801
700,0.0,0.022844389333437146,0.1375708745306086,0.7909357224924168,0.10948276709547253,0.9801971015294324,3.675516731625754,-237480.66903735118,-423861.04033578373,800
701,0.0,0.022822350587441195,0.09907635566428476,0.6679094642339617,0.0675033426595137,1.0957345878611744,2.3633650612916193,-237037.01210872707,-423861.04033578373,799
702,0.0,0.025723917156878953,0.09170678734881384,0.7104553531190889,0.07360185865715055,1.0415219158454283,3.267153230990937,-235814.77915678697,-inf,798
703,0.0,0.0188157608562572,0.06168374795804092,0.7745839673394698,0.040173282632245004,1.031030262114105,2.328691093636514,-235705.67186680212,-423861.04033578373,797
704,0.0,0.02583609569609304,0.10485992244092016,0.6572334042073256,0.10326841861095279,1.0245533164412461,2.4805155789593645,-235345.09411970744,-inf,796
705,0.0,0.01925740212419053,0.16151682593151753,0.761365187179991,0.08400627969884004,0.9817637674843431,2.909847193957291,-234849.12065007552,-423861.04033578373,795
706,0.0,0.018934534039387423,0.10271497565314038,0.7748119144019695,0.0766219965044592,0.9443003294347218,2.6961202081641167,-234542.28391323518,-423861.04033578373,794
707,0.0,0.02161502983165059,0.13168301031042107,0.6990257862604837,0.11881993057867374,1.046181484358392,2.6677996817541034,-234164.69018423028,-inf,793
708,0.0,0.01917371793571466,0.19830434901830019,0.7868027342519597,0.10551022944159545,0.9734559218234087,3.0915009278838474,-233706.64996989432,-423861.04033578373,792
709,0.0,0.019223516482640673,0.16236549951147594,0.7611566081991746,0.08371810759760934,0.9807966152829073,2.9157711535432873,-232177.2131667889,-423861.04033578373,791
710,0.0,0.023694192610063454,0.1569595707391071,0.6826346177360946,0.0895211504360358,0.9654146063392043,2.723543917495172,-231479.63837113808,-inf,790
711,0.0,0.019127621936921288,0.1741239703061625,0.7076485537496731,0.08467562983448915,0.8849003726543732,3.8166099317083733,-230582.45652228972,-inf,789
712,0.0,0.024768247557637246,0.0557936712324099,0.6685248500993447,0.10304521474286091,0.954999351412117,3.119215883933558,-230518.36335531602,-423861.04033578373,788
713,0.0,0.02390216510725272,0.20456382638429998,0.7766266012405162,0.0855432283116358,0.9248506230086487,3.7962421084810556,-230441.95577548508,-inf,787
714,0.0,0.01970350727270755,0.08481777029239487,0.7801376805518687,0.11045899075588914,0.9651848283596277,3.5201504571032456,-227799.89034316575,-inf,786
715,0.0,0.024802572693005967,0.05660795253909153,0.6678369230229313,0.10275417429195716,0.9561078208994773,3.1208527173293734,-227543.26947434017,-inf,785
716,0.0,0.022852676274008832,0.140607475978611,0.655122153520088,0.08292393516042457,1.0802631650633978,2.538785937877938,-225161.61169268144,-423861.04033578373,784
717,0.0,0.023841498862183418,0.14747326788930576,0.8028957590500789,0.09403395738357047,1.0260853209461627,2.7655641057542737,-224810.2792843163,-423861.04033578373,783
718,0.0,0.023735591031024017,0.1402876080600923,0.8099848168877336,0.09481936490806088,1.0249538517897416,2.7526689902576074,-224341.89885061386,-423861.04033578373,782
719,0.0,0.01922345277557345,0.16104416417519185,0.7607602556719716,0.08333364448089399,0.9801055718959728,2.9164968535703704,-223545.012158491,-423861.04033578373,781
720,0.0,0.024803467201757485,0.05688909669984446,0.666741021549627,0.10258740867138108,0.9557740753982982,3.1173891292662477,-222785.46377507836,-423861.04033578373,780
721,0.0,0.018933122333053217,0.1751049242637106,0.7092065202556446,0.08012823505524161,0.879182018330063,3.8131779229013976,-220048.60202768332,-423861.04033578373,779
722,0.0,0.020797211190200705,0.21868337079515782,0.7583895007314669,0.10342316173006211,0.9947604924998069,3.034907239679224,-219925.22943386348,-423861.04033578373,778
723,0.0,0.018961790922383173,0.10385598249079772,0.7743350184452917,0.07609290599461775,0.9464410391462396,2.7072374542249706,-219801.78040335383,-inf,777
724,0.0,0.02368685679934468,0.15588187915904872,0.682080329916281,0.08974095065678966,0.9637097903005221,2.7286838607000115,-219732.84204656706,-423861.04033578373,776
725,0.0,0.02305842237378123,0.05899273058519106,0.6548561183336163,0.06869176354183384,1.0323095079362352,3.0064244321596956,-218511.97409126174,-inf,775
726,0.0,0.020828291229614992,0.122826583800635,0.6855021580267705,0.09401783603338579,0.8852113209677076,2.746773432992423,-218480.97947611377,-inf,774
727,0.0,0.019133085580776525,0.1747075084465411,0.7081215810271254,0.08474051177180358,0.8846271013328408,3.8082406607377046,-217835.64073952707,-423861.04033578373,773
728,0.0,0.023844111054596075,0.06556163311850952,0.721526879375611,0.05953290965026165,1.0704062656373037,3.074359665265147,-217204.20391772737,-423861.04033578373,772
729,0.0,0.022004810170514384,0.1648516498782657,0.6855336633737267,0.059281902148256294,0.901150076388726,3.6397499004375575,-215118.58509019535,-423861.04033578373,771
730,0.0,0.020441356872882722,0.2011802013433952,0.6815297933065174,0.05445904893422563,0.9326577216112344,3.7035232747430022,-210514.8904822333,-inf,770
731,0.0,0.02386636160282474,0.06551426435889729,0.7215772240386443,0.0593862337605343,1.0699978616226482,3.0675533784469566,-210411.51979454744,-inf,769
732,0.0,0.023675084854153268,0.1410352328152155,0.8055427534153335,0.09444120787517352,1.021708057347344,2.7638132791515044,-209699.4487188925,-423861.04033578373,768
733,0.0,0.019905013763526262,0.06486216734168086,0.7583172398542252,0.051404195978274954,1.0150153143059488,2.368994273647083,-209304.36139966897,-inf,767
734,0.0,0.022358992578001453,0.23596314084948405,0.7868412216197634,0.05538664545957656,1.0019706249668554,2.958799701142389,-208879.81639886586,-423861.04033578373,766
735,0.0,0.019842971115397984,0.24987227287234795,0.7529610313535064,0.0902841692745888,1.0219317274342519,3.816351744117436,-208305.38937502378,-423861.04033578373,765
736,0.0,0.024335441111651982,0.08121339249192928,0.7220552647346523,0.09888937451948035,1.0451058766171557,3.2617523671739472,-208032.89270877722,-423861.04033578373,764
737,0.0,0.022218714676111667,0.1813490924424206,0.6961586497841079,0.043986878912619695,0.9228920591291324,2.8175535180573585,-208017.16355862876,-inf,763
738,0.0,0.021390481092060407,0.1342462597845684,0.7693087735734733,0.09310724842459261,1.0352947927410543,3.565206667214054,-204671.29672698848,-inf,762
739,0.0,0.0213442878202873,0.13437357792517057,0.7682516520920709,0.09303633279564749,1.0348022429221864,3.565758398694997,-204405.43658994464,-423861.04033578373,761
740,0.0,0.020671102180227677,0.15374579499536536,0.7697174529371507,0.04581363876124999,0.986385571394627,3.5866770835590276,-204210.7649791577,-423861.04033578373,760
741,0.0,0.02222304577293827,0.23494497211458706,0.6777317067134794,0.06344169727234891,1.064593336348091,2.8145120566577115,-203415.44821652063,-423861.04033578373,759
742,0.0,0.0220184934884598,0.16543132529566218,0.6845908515974786,0.05945628267625217,0.9038842883261351,3.6281481795147235,-203264.99221130574,-inf,758
743,0.0,0.02496120306212163,0.22499066984535315,0.763708340146014,0.09944928563996121,1.030812062312734,3.6891453019855103,-203011.68123744288,-inf,757
